id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
1422700497597865992,2021-08-03 23:26:45+00:00,Mark and Patricia McCloskey pleaded guilty in June to misdemeanor counts of assault and harassment. https://t.co/WcrJp7wxGZ,11,16,No,en,no media
1422696709449261058,2021-08-03 23:11:42+00:00,"Bennett said in a Tuesday interview that New York Gov. Andrew Cuomo, who is facing multiple allegations of sexual harassment, should resign or be impeached. https://t.co/X6N0R0QFtd",15,4,No,en,no media
1422692914518544388,2021-08-03 22:56:37+00:00,"Scott Fairlamb, a New Jersey gym owner, had a father in law enforcement. He will plead guilty to attacking cops at the Capitol during the Jan. 6 attack. https://t.co/8nq5yVkLr6",38,22,No,en,no media
1422680795869745152,2021-08-03 22:08:28+00:00,Greg Abbott and Ron DeSantis have been among the most vocal opponents of public health measures in two states that now account for a third of new cases. https://t.co/wybACPUTyH,85,46,No,en,no media
1422676866159325187,2021-08-03 21:52:51+00:00,The New York attorney general’s office found that the governor sexually harassed at least 11 women. https://t.co/Ux1qU0hvM5,28,12,No,en,no media
1422673082641272836,2021-08-03 21:37:49+00:00,Progressive lawmakers slept on the Capitol steps to urge the White House to help renters after an eviction moratorium expired on July 31. https://t.co/is55jCre1r,14,9,No,en,no media
1422664866330984454,2021-08-03 21:05:10+00:00,The New York governor shared photos of him touching and kissing people at a press conference in defense of allegations that he inappropriately touches and kisses people. https://t.co/wxyzL38HHy,4,3,No,en,no media
1422661335246983168,2021-08-03 20:51:08+00:00,BREAKING: Biden has called on New York governor Andrew Cuomo to resign after an investigation found that the governor sexually harassed multiple women during his tenure. https://t.co/DyvJEsTd2E,23,6,No,en,no media
1422661072683782148,2021-08-03 20:50:06+00:00,The president's remarks came after an independent investigation found that Cuomo had sexually harassed multiple women. https://t.co/LlVeXDazT0,13,1,No,en,no media
1422655015278325762,2021-08-03 20:26:01+00:00,"One of the ex-president’s new political committees continues to pay $37,500 a month in rent at Trump Tower, just as he did during his reelection campaign. https://t.co/Ur14HpbM0C",11,17,No,en,no media
1422648069636730881,2021-08-03 19:58:25+00:00,"Sens. Chuck Schumer and Kirsten Gillibrand called on the governor to step down, and a few state lawmakers have already drafted articles of impeachment. https://t.co/fSD6rvK9Wq",11,9,No,en,no media
1422644280011657221,2021-08-03 19:43:22+00:00,A hearing examiner for the National Labor Relations Board said Amazon tainted the election process enough to warrant a do-over. https://t.co/OohPeZ0Fcl,15,9,No,en,no media
1422640493750534153,2021-08-03 19:28:19+00:00,Suspicious circumstances surround the death of an activist who helped Belarusians fleeing persecution. https://t.co/QN6khAzvhc,10,14,No,en,no media
1422619262720647172,2021-08-03 18:03:57+00:00,Joe Biden keeps saying “all” lead pipes will be removed. https://t.co/5VzuHvAWvW,12,7,No,en,no media
1422613070388633603,2021-08-03 17:39:21+00:00,The governor of New York outright denied accusations of sexual harassment that were confirmed by a report from the state attorney general. https://t.co/Qo49HlXHZY,8,2,No,en,no media
1422605551909834756,2021-08-03 17:09:28+00:00,"Millions have read this piece since it was published on @HuffPost Personal on Sunday and so many feel what @thanh_neville so powerfully wrote: 

We're no longer fighting Covid, we're fighting those who refuse to get vaccinated and help end this nightmare

https://t.co/C2PK85Mr73",0,77,Yes,en,no media
1422596789157380096,2021-08-03 16:34:39+00:00,The Interior Department has approved royalty relief for one of America's largest coal companies — a move that flies in the face of its own climate agenda. https://t.co/QamR2inOY3,4,6,No,en,no media
1422587935010983939,2021-08-03 15:59:28+00:00,That means everyone from volunteers to filmmakers and passholders. https://t.co/Mtcnd5YGsf,18,13,No,en,no media
1422584146333929483,2021-08-03 15:44:25+00:00,The Pentagon is on lockdown after multiple gunshots were fired near a platform by the facility’s Metro station. https://t.co/thcQ03ppZG,12,13,No,en,no media
1422580355081674757,2021-08-03 15:29:21+00:00,New York state attorney general Letitia James announced that Cuomo's behavior violated state and federal law. https://t.co/7vC99K8rBm,7,7,No,en,no media
1422576565746126850,2021-08-03 15:14:18+00:00,"This new record of 11,515 hospitalizations in one day breaks the state's previous record set on Sunday. https://t.co/0Dg5N8hCIf",8,9,No,en,no media
1422572768097230850,2021-08-03 14:59:12+00:00,The meatpacking giant's front-line workers will get a $200 bonus as a thank you for following the new rules. https://t.co/7UxLRF6GjZ,13,7,No,en,no media
1422567465863852035,2021-08-03 14:38:08+00:00,"More than 60 countries received shipments from the United States. But many, many more doses are needed to fully vaccinate the world. https://t.co/jaQfhDuaet",3,5,No,en,no media
1422556979260710914,2021-08-03 13:56:28+00:00,Filibuster critics believe one moment of agreement in the Senate doesn’t signal a broader shift among GOP senators on more controversial issues. https://t.co/Sz1jXTVbWV,14,9,No,en,no media
1422547646263316486,2021-08-03 13:19:23+00:00,Ex-President Donald Trump was fixated on GDP during his time in office. Maybe he shouldn't have been. https://t.co/5Afw1z1bQG,39,19,No,en,no media
1422533260207341576,2021-08-03 12:22:13+00:00,The country's soccer and rugby organizations are looking into alleged rowdiness on the 10-hour Japan Airlines flight to Sydney. https://t.co/jWxAvDBIfX,9,3,No,en,no media
1422525060749971457,2021-08-03 11:49:38+00:00,Several women have accused Cuomo of subjecting them to inappropriate kisses and touching or inappropriate sexual remarks. He denies the allegations. https://t.co/l4vFU3mCN5,5,5,No,en,no media
1422510934673793024,2021-08-03 10:53:30+00:00,"Olympic sprinter Krystsina Tsimanouskaya plans to fly to Warsaw later in the week, according to an activist group that is helping her. https://t.co/IK2tGpGL3b",37,8,No,en,no media
1422497293035622404,2021-08-03 09:59:18+00:00,"“I am not happy,"" said Ukraine's Serhiy Kulish, whose gaffe cost him a medal in Tokyo. https://t.co/CCywTkyDud",3,2,No,en,no media
1422493497928585220,2021-08-03 09:44:13+00:00,"Despite an investigation by the FBI, Pvt. Felix Hall’s killers were never brought to justice after his murder. https://t.co/IJT7cCRUe2",8,6,No,en,no media
1422485301189124097,2021-08-03 09:11:38+00:00,The newly crowned Olympic champion couldn't contain his delight. https://t.co/XD2unV304J,17,3,No,en,no media
1422481512839192576,2021-08-03 08:56:35+00:00,"“This is bad. And it’s not this bad anywhere else in the country today,” said Gov. John Bel Edwards. https://t.co/nsbp1l5SzF",10,11,No,en,no media
1422474196693758033,2021-08-03 08:27:31+00:00,Something is clearly bugging these two. https://t.co/SFYGrgymLI,22,8,No,en,no media
1422466122511757328,2021-08-03 07:55:26+00:00,The former president has drawn criticism for the party for which guests must reportedly be fully vaccinated and prove their negative COVID-19 status. https://t.co/WKSY8I0Mfa,46,16,No,en,no media
1422453008626036749,2021-08-03 07:03:19+00:00,The interrupter reeled off a list of names the MyPillow CEO-turned-conspiracy-theorist shouldn't allow people to call him. https://t.co/eCVeXN6hgr,15,3,No,en,no media
1422437874964779036,2021-08-03 06:03:11+00:00,"Fox said in a statement it takes ""all allegations of misconduct seriously."" https://t.co/poilcWbRUi",12,8,No,en,no media
1422408881666359297,2021-08-03 04:07:59+00:00,"The speech will be part of the MCC Feszt, a deep-pocketed effort to create a new generation of conservative elite. https://t.co/mHz44bv0US",12,7,No,en,no media
1422381519985840128,2021-08-03 02:19:15+00:00,Officer Kyle DeFreytag served on D.C.'s Metropolitan Police force for about five years. He was 26. https://t.co/ngMZszX5SR,45,37,No,en,no media
1422375593576964097,2021-08-03 01:55:42+00:00,"The Republican tweeted photos from a meeting with the ex-president at his golf club after Mark Meadows referred to a secretive ""Cabinet member"" huddle. https://t.co/GOanm4Tmds",43,25,No,en,no media
1422362854078943232,2021-08-03 01:05:05+00:00,"McCain, who was not present for the segment, later said “there is no ‘good’ Trump family member to me."" https://t.co/rfL9SKaoF2",53,20,No,en,no media
1422329932991111174,2021-08-02 22:54:16+00:00,"To prevent the spread of germs amid COVID-19, Olympic officials are presenting medals on a tray — so athletes have taken matters into their own hands. https://t.co/DCvG9uTp8C",13,5,No,en,no media
1422318698438742016,2021-08-02 22:09:37+00:00,"The Republican lawmaker expressed gratitude for having been vaccinated, saying: ""Without vaccination I am certain I would not feel as well as I do now."" https://t.co/SUgl2VwF4G",22,10,No,en,no media
1422314908822220813,2021-08-02 21:54:34+00:00,The bipartisan bill would create an apprenticeship program for truck drivers under the age of 21. https://t.co/g0u8VSVUCv,17,3,No,en,no media
1422304808418095106,2021-08-02 21:14:26+00:00,"At the close of a heated congressional race where Turner has courted a wide range of Democrats, the Ohio progressive is embracing her reputation as a candid populist. https://t.co/j4m2nzUdjH",41,5,No,en,no media
1422299128802029573,2021-08-02 20:51:52+00:00,"""Gettr"" has had all sorts of issues since its launch last month. It's time to add jihadi propaganda to the list. https://t.co/YdhEzktJoX",7,3,No,en,no media
1422280458763739140,2021-08-02 19:37:40+00:00,Gunther Hashida had been an officer with the D.C. police department since 2003. https://t.co/9LY6SsVxdu,15,15,No,en,no media
1422264293379264516,2021-08-02 18:33:26+00:00,The moratorium lapsed July 31. https://t.co/SSOwtphjc1,12,5,No,en,no media
1422260499295744011,2021-08-02 18:18:22+00:00,"A decade after her return to Washington, the former representative talks about her fear on Jan. 6 and how she thinks Congress can take action on gun violence. https://t.co/gzpoMcjbG7",38,16,No,en,no media
1422256714875875332,2021-08-02 18:03:19+00:00,"Just one case of fraud occurred in Virginia last year, but Glenn Youngkin apparently won't just tell Republican voters that. https://t.co/qk5CkHHz2O",15,12,No,en,no media
1422252915310399499,2021-08-02 17:48:13+00:00,"Josh Hawley says it is ""an investment in love"" to teach children a whitewashed version of U.S. history that doesn't include racism. https://t.co/0MtzdVPCIz",43,30,No,en,no media
1422244827165569024,2021-08-02 17:16:05+00:00,Police are citing racial justice protests and routine 911 calls to ask for armored vehicles built for a battlefield — and the Defense Department is buying it. https://t.co/YxGmAIxXPc,8,13,No,en,no media
1422227266453528576,2021-08-02 16:06:18+00:00,Employees received personal calls from the magazine’s CEO urging them to vote “no” and a slideshow meant to sow doubt about the NewsGuild. https://t.co/YRtNznpuN4,12,2,No,en,no media
1422210973226749955,2021-08-02 15:01:34+00:00,The actor tripped over a log and broke her tibia in multiple places while in Africa earlier this year. https://t.co/SwZwgKJ3qp,12,2,No,en,no media
1422207179269025795,2021-08-02 14:46:29+00:00,The Duke of Edinburgh died on April 9 at the age of 99. https://t.co/esFkM61dqH,5,2,No,en,no media
1422157868862775296,2021-08-02 11:30:33+00:00,"""The campaign was quite serious and that was a clear signal that her life would be in danger in Belarus,"" according to the Belarusian Sport Solidarity Foundation. https://t.co/9o1wuCZncN",18,7,No,en,no media
1422154079812395009,2021-08-02 11:15:29+00:00,The U.S. suspension of adoptions from more than 100 countries is dire news for strays around the world. https://t.co/AMWdBtbdJC,14,8,No,en,no media
1422128845336064006,2021-08-02 09:35:13+00:00,"""This marriage isn't working anymore."" https://t.co/UDq1xtHJyT",25,12,No,en,no media
1422121780500631553,2021-08-02 09:07:08+00:00,"""Last Week Tonight"" looks at the biggest problems with emergency medical services. https://t.co/tmHw6kPgZR",11,1,No,en,no media
1422113197989974016,2021-08-02 08:33:02+00:00,The evictions have mostly been on pause due to the coronavirus pandemic. https://t.co/sTkj5nWuEm,3,2,No,en,no media
1422109413385678848,2021-08-02 08:18:00+00:00,"David Byrd, who attended maskless gatherings, was on a ventilator and needed a liver transplant as a result of the infection. https://t.co/JopXk3L3Ww",91,65,No,en,no media
1422104365192646656,2021-08-02 07:57:56+00:00,"The Infrastructure Investment and Jobs Act clocked in at some 2,700 pages, and senators could begin amending it soon. https://t.co/nCQds5bB8v",9,4,No,en,no media
1422098436946644993,2021-08-02 07:34:23+00:00,"Trump spins ""destructive"" narratives to lost souls, says Rep. Jackie Speier. https://t.co/abpePLQzyX",45,23,No,en,no media
1422080535199993859,2021-08-02 06:23:15+00:00,"“Shout out to all my Black people. Shout out to all my LBGTQ community. Shout out to everybody dealing with mental health,"" Saunders said. https://t.co/KbAnsr77xK",59,12,No,en,no media
